Date,BRL_PYG,EUR_BRL,EUR_PYG,USD_BRL,USD_EUR,USD_PYG
2018-11-14,1561.5984158282758,4.967207691589225,6716.728574992022,4.518561675025063,1.6532479970807423,5937.875985645838
2018-11-15,1568.1230987405704,4.945851995742489,6711.317490918372,4.499685257325063,1.6532484419807423,5933.095601586839
2018-11-16,1565.8048065525816,4.950003264568927,6707.892270373099,4.499363051525063,1.6523167848807423,5923.818757007538
2018-11-17,1581.9130690351446,4.938951203631034,6759.432946451458,4.458523383325063,1.6450443761807425,5920.178906656738
2018-11-18,1584.5543215246653,4.93687254259041,6767.4279043513625,4.456391553425063,1.6449714862807423,5926.687580668038
2018-11-19,1581.7725827847582,4.93762272218102,6756.731722991558,4.458711601525063,1.6453607565807422,5919.950730567538
2018-11-20,1570.5265413534337,4.9671820658343435,6755.096628349103,4.4714150904250625,1.6422938282807422,5897.8024254638385
2018-11-21,1567.1614697650211,4.938409794427497,6695.540971115342,4.473318479525062,1.6486176825807424,5888.146227007938
2018-11-22,1553.0647953193195,4.988864975770506,6713.644009776197,4.512435393325062,1.6474030522807424,5895.911437040539
2018-11-23,1549.862647037413,5.004336421769079,6723.771686808593,4.520846178925063,1.6462102946807424,5896.785850812738
2018-11-24,1545.793899100668,5.003833795404915,6705.340339091676,4.541726358625063,1.6511245785807422,5913.571716716839
2018-11-25,1558.038264135857,4.996276773350493,6746.692230024119,4.535671363625062,1.6512652675807424,5950.987873636738
2018-11-26,1547.64763944591,5.0034504616412585,6712.789806370463,4.542213219725062,1.6513147299807422,5921.417534563739
2018-11-27,1504.6445953129396,5.131795627632869,6719.297616775744,4.656767815125063,1.6516161435807424,5929.182952594938
2018-11-28,1531.558796266454,5.043418328011216,6704.19071555916,4.590703026825063,1.6543378519807423,5934.098607030238
2018-11-29,1541.5646020960885,5.043088540670044,6747.489415168628,4.566536649025062,1.6488843463807423,5935.627010187039
2018-11-30,1541.6191857625881,5.054477986329295,6765.2820486853,4.568429930925062,1.6470331654807424,5938.755174438538
2018-12-01,1536.0861067648734,5.042185218374992,6722.11830344529,4.582345033925063,1.6526776467807425,5938.806814399239
2018-12-02,1536.7200932787018,5.042021522425147,6724.6417221708425,4.5826896500250625,1.6527894256807425,5941.787678324238
2018-12-03,1539.58802746728,5.050798738705107,6750.703793232801,4.582246477025063,1.6509200614807424,5952.195917593038
2018-12-04,1549.580881722187,5.027933150793727,6759.104778766299,4.557896119225063,1.6499595189807423,5953.110884410738
2018-12-05,1545.8359263675552,5.035581968027228,6754.587565578261,4.568561238325063,1.6508584829807424,5955.204205591538
2018-12-06,1537.6676914597392,5.0554117078083,6749.3734799019285,4.584229481325063,1.6504453399807424,5947.819201120238
2018-12-07,1533.6592243725997,5.077608003299305,6765.8084790687935,4.594778532025063,1.6484033075807423,5948.4866639679385
2018-12-08,1515.3201864251819,5.113264321896461,6738.906956981334,4.623008185225062,1.6477024082807423,5920.113263198738
2018-12-09,1514.6617347809465,5.116602994933511,6741.033801785636,4.623831825825063,1.6472285701807423,5918.787678324638
2018-12-10,1514.9232245701871,5.119784170293108,6747.015757518537,4.623136019725063,1.6464453657807423,5918.755806453838
2018-12-11,1509.0964286776475,5.1151039674831,6713.999157187056,4.6339442925250625,1.6497968820807425,5912.294223838138
2018-12-12,1515.463649966152,5.086333181738081,6698.742588042994,4.620094667925063,1.6523945133807425,5916.259648930938
2018-12-13,1535.554022920741,5.049331254720977,6730.759708464327,4.570244836025062,1.6484776239807424,5918.173703415939
2018-12-14,1520.5918053558364,5.08712185932844,6722.613459646629,4.607202939425063,1.6493215417807423,5916.684213202639
2018-12-15,1510.093922666001,5.0941832381474965,6686.853867203911,4.6328192395250625,1.6537022508807424,5914.504192267138
2018-12-16,1511.2067009292543,5.09522619880322,6693.357987690617,4.6334312049250626,1.6536321644807424,5919.787678324238
2018-12-17,1514.0084504587091,5.093687039592749,6703.439940607071,4.632672442325062,1.6537682032807424,5929.615801002438
2018-12-18,1520.7789131435384,5.089576853542507,6727.173354447614,4.613926616025062,1.6503529142807425,5927.6349118503385
2018-12-19,1516.0597107569001,5.115951383735887,6746.269042774659,4.628263840225062,1.6483529163807424,5930.968642040339
2018-12-20,1519.6442521586578,5.103217746662626,6742.877160555055,4.613080215825063,1.6474539684807423,5921.9258164452385
2018-12-21,1541.326583269471,5.071598779994025,6790.379705584157,4.561515681925063,1.6420533941807425,5926.973469696039
2018-12-22,1518.5397987729157,5.100259554142711,6733.484686889538,4.616665126525063,1.6488480618807424,5923.063714160138
2018-12-23,1522.0523098811123,5.092240010185687,6736.859668076806,4.6087932190250624,1.6486632949807425,5924.787678324238
2018-12-24,1519.0189971600053,5.0999850685456325,6735.193089288802,4.614983843525063,1.6485233859807424,5922.379831601738
2018-12-25,1518.0168585530853,5.115684375104605,6754.574477046268,4.618552505925063,1.6462235426807423,5923.888051177139
2018-12-26,1517.642429624074,5.121271465173897,6761.385102615184,4.6197385476250625,1.6453901350807425,5924.226215133738
2018-12-27,1510.6694085296808,5.121677836044268,6730.92700285488,4.638228246625062,1.6494592509807422,5924.927536912438
2018-12-28,1531.5585974092087,5.092764483014412,6779.746823584974,4.588913910225062,1.6440691593807424,5931.358408328639
2018-12-29,1529.9969753287635,5.104074226535706,6790.132134633391,4.595349823025063,1.6432901148807424,5935.154237268738
2018-12-30,1544.944177369352,5.09832716899998,6847.603314680209,4.589745094525063,1.6431589214807425,5984.487873636738
2018-12-31,1533.7824032692831,5.101589827053338,6803.125385156067,4.593665630625063,1.6433999499807423,5947.257981003138
2019-01-01,1529.7717028303275,5.123383825442933,6818.663821054351,4.596164183825063,1.6396870395807424,5935.525714826738
2019-01-02,1530.6778893874396,5.111953537008804,6805.212147410493,4.595332719325063,1.6417375189807424,5937.769794622438
2019-01-03,1566.2613642451786,4.956811584258376,6720.509411690225,4.507786405825063,1.6528786278807424,5938.736070064938
2019-01-04,1580.623118153269,4.943965961061147,6761.8445553208485,4.471942082525063,1.6471540861807423,5936.555395412438
2019-01-05,1612.1006812598011,4.899618655497741,6825.052899095204,4.4308997484250625,1.6466558285807422,5988.645678025939
2019-01-06,1618.5973230182015,4.8991852730167595,6851.860681320078,4.430774983325063,1.6467161711807423,6012.5803216530385
2019-01-07,1603.9539011004188,4.904393586847558,6798.213424482958,4.430788075425062,1.6456411838807423,5958.199416420138
2019-01-08,1598.8020293628833,4.95340913946864,6854.7207216496745,4.451165429625062,1.6403756705807422,5971.630869638739
